user_id,parent_asin
AG7LDGHC3QW5LHBWHGWS4ZAKSKLQ,B0BJXSGLFJ
AHSMTWPUYFJQEQKGDC5JQKF3WBDQ,B0819W2H7V
AGIGKRCQ3BXKWQYA6GZBOOF2V4HA,B06ZZCZS7R
AGC6S34GVD65YB3PS5Z5TH3KWG7A,B0BP88GJVZ
AECNDTN4ZNVY5RC6LNU2CGOLMZZA,B07WFQHWC6
AGDRSWUCWBGHG73DAL2CSZURJDZA,B0043T7FXE
AFR6HGHZBC6LUTKSL56DEAQ6IAVA,B00UB7ZUBG
AFG2RBTOGRDPBP5ARRT6P7SWZWJA,B01JZ8ZID6
AFCCZI2Z4RXFI22XY5AKPAJHWNIQ,B0785NMZFJ
AEFEIMVT7XN6IQO34HLO4KZQZBAA,B00EHFJJHY
AGXCUFMM7UMLYLIKL5GMT6CC4NCA,B07QYL62CZ
AGLCC2CTGDVOUTGQVFHDXIM62GFA,B07FSKZVRG
AFLWH5E3M5UKLO5GEIB7BKZ6ZTQQ,B07HD2W8XL
AGUFMAT6HE42URXYLNSZR5XKJ34Q,B0B8J17B9L
AEHZ3TBFKR3ENMJ3EXJTSNQN6CMA,B017DYKCNA
AHTZHM4GHN5ZTWAMDAFSOHCIMIMA,B09ZMQWGCG
AEA7NHHNDFBQKGYQFRP3WTVWR76A,B01DMNQ9YC
AGCMQIWY6L3W5UHWHLKVBVGMH24Q,B07C9X5RCT
AFPXWHIUKQEMV56CKLNDRII4GT3A,B0BK2DKYCH
AEHJ2U5237QQ3MO7CNWYQ2KSLGEA,B08HKGXGML
AFA3F6VA3I7FSA52DR4HOZUZ6DNQ,B072FHJVT2
AF2ZU2W2PXLFNZTGWN2ID3DNEV4A,B07GZJRP9J
AGDIL75Z4O5SX4RIOFPVTYRKC3ZA,B0BB6VSW1H
AHPBQ3Z363UT57KVFVDLO27RHUPA,B01DOB6Y5Q
AGLGKDWYUI3QG54WUNJ7EWYXXHLQ,B07QCRCP2R
AEMRAZPNN2NBBUDV4YGGYMGPFC6A,B0BH6V8TTG
AEACWXABXEPPRWW2WZB3FUX3TFAA,B002J9HBIO
AHUS5BRX7DTXPSJKTTWEWJX3OU4Q,B08Y28TY6Q
AFD7XZPGWXVH6TEUZ2UIY674MSZA,B09RXJHHX7
AG5IGCLQG7HWXAXIKPNH2DQXZKVQ,B09LSJS48Q
AG6VRAS4XMPR2CUURTNSWASFYTZA,B0BWMY8JZP
AGJXA2ZEQ3FEF7PEQJ3BIMGAG4SA,B005OTPVMY
AFUSQXUIHAF3UNSLAUS6YVYWVELQ,B00UCUOUJK
AHNDQHCN5EGMTMPK2C5TESD25GAQ,B00H8JVFCI
AFNXEZNLJA76NNQ4IBYB7JOKTYCA,B06XHWWJRW
AFUWWUWQIMT2W5N7HUHVHYDS7UGQ,B00E0ISVLI
AGEEXKX223XGLIJGSR2WHZIS2ABQ,B07P9V8GSH
AHHZGBPAFW6RZNKPDYZEPJ3FBC5Q,B0BJW2XLMR
AFCWNKLX5CLTAMTQOVDGEPNC4F7A,B01K8B8YA8
AEH7KJNFEAKU2KYVHVYILGZETLAA,B07CN3RVTF
AEBYFMIKPLHFY42GAN3YSD7I5XFA,B000HKGK8Y
AETMYFEOI75ESCVEYPIRIBIXFF2A,B09CGC842P
AG5LBRDUVJUU25KWBQIXAJPYNK7Q,B017LSIXDE
AHUUXJ36IAEZXFBAMJWAV32I7DLA,B09472VM57
AGHGVYWM42DGOOTZAAZ2TCBOWQKA,B0BBB6452B
AHUV2UXWVS2SYI7NYTYQDP4GMLUA,B0033Z2BAQ
AECM7J4ADP4HFT4FK7P5O2VDPJVA,B006MCDUZM
AGGLJM2AF6LZ6J3RCOIIGFLP5K6A,B00JFC9BJU
AFAYG4GJNY64O3RS2J3ANCVCWZ7A,B0C68XNGG1
AGC3LBD5W2BNAPAEDCRUWER2O7YQ,B0087X728K
AG6FSDTUFPPHE6ZNIPATRMK7AZFA,B004XC6GJ0
AFOIVQQFMZ4J4M3BL3G6GKUHFKOA,B0B9J6BVDT
AENPHBJNYUFSFC5BZ6UGO3KN7JJQ,B0753GNMW2
AFTA44LR46VLYGBYEYHSR2LG3F5Q,B0BSF17PM2
AET6IA3GY5T53IGZSMFBUQ7JIUPQ,B0B4SWZTZ1
AEHJH36I233OD374M7BKJJ7BAUIA,B073GZBT36
AEEV6MZA2RI5WE64HTBTVJ3H4UUA,B07GVS4RW2
AETKIZFSXESOZQGB4UB44H3DTCXQ,B002DPUUL4
AEAQIMWMCUGLGDAM3BRQ5LCN3CEQ,B078CQSHDV
AHVSKOZXKLW3C4UQA3ACRWHBHFBA,B07S764D9V
AH5Q3Y2QF53XZWWU5ARZNNIZSJZA,B079ZNSHDN
AEM3XYDOXCWNKAP7WI3V5TYDH4IA,B095JX15XF
AERFXCLIVXYKW6KHWRI7AI7KXJIA,B07P9V8GSH
AEE4D25RGYA2KZY7B7BBSFJN6XLQ,B00BWF5U0M
AFBH3IKEY67ZT5SFWPNEYIR3MYOA,B0C5LYQL9L
AFE2N6HZLRYEZ2PG2QX6FDYTEULA,B07CPJZD2Q
AH6AAY5EC6MNMGBLNOFS3ENYINWQ,B015OTEPGQ
AER2SKYF2ZPPWO5OQAY3CN4E727A,B004AZ38Z0
AHTYDRKPXF3C3XB6UCH6ZXLHWG3Q,B0BQ5JTZ89
AECYLN2OAOBUVI5O6ZR2SGNW2SDA,B07QW3MNXQ
AFVCVYIXNCAC5NKPDJU2ZEPFO2AQ,B0C4T2HF5W
AFJWT34B3L2LCE2HDQXEVOHQOFPA,B09KKBLNVD
AHJH3LLQPKTVUMUAGO4BJO5BPHJA,B08YB2CN2M
AHZPQGR6I6GSI4QT6AK4O4ML43KQ,B00093IIRA
AFDOBR5UVBWWHHQKNC3VA3XJM2BQ,B008J0Z9TA
AHSOTYYRPEHIISKX347ZPVKAEZOA,B00KD13ZXK
AFKRIDX6UZFRNPG2EC3D4O6ESLYQ,B07TRQ9JSH
AHVLZK4ZXXFHDFYUU65LPZYOCOOQ,B00EHFJGW2
AELNRUOFW3FUHXHU5LZQFH7XVAMQ,B07NRBL8CM
AG2AJZUF3L7AJ5QHFZFUNNFIGLOA,B09KQC7Z4S
AHCOD36P6TNIAUWXLDAE5EYFMY6Q,B09GBPVD27
AEOHG5OT42DVGSDDHZK47QITDKIQ,B07JVBFVRX
AEITATFTG7R57YYUSD2JYGCBFJSA,B0BQ5H62TT
AH2XQIIBUCKHCEMAI4Q5GVNU5YZA,B08KZ1TZYB
AE4X4GHGUP7FU67MJUUWYFGELMJQ,B07S7DVT33
AEE2WG4X7JSETXUPBLNCXCIS555Q,B0C1FRBK4K
AEEV6MZA2RI5WE64HTBTVJ3H4UUA,B07HRFLB6Y
AE4BU6LFJZZCMIXYP2GMKMB23JRA,B07VHQW6F3
AFDHSQUHAS4TNLJA5U4RRJFXLVRA,B09M3BZYVP
AFZC22FMW56GO4BEX42J3VWHDXVA,B093F9WMN9
AFRLEP77EZQC4MMMO2IQLBOD6NWQ,B00EQT0YK2
AGORRAN5IAUZWRBACYGFBOXYS25Q,B074VMZ8JB
AH4J2VSDKWK23YYVS2JDWVF7EEQQ,B077T6JB31
AHKYFS2AUPVVTOGOKAHONEXDTUGA,B0895V6K66
AGPDS7YRSK3CGEXW42UOMJGT4DDQ,B06VX1PKQ7
AGXJQ3Z7QETERGPNERMDGGXUB6IA,B0105VDCZ8
AEJ3REIBJJ67TQDRUI7ZV6UDGBZQ,B01M70M9QT
AEIXADFPXD57HYCS33L5WZAOGDWQ,B01N4P5SQ3
AGR6AX6KHYXKWGXQOTTBAIBEIJFA,B06W568Y6C
AGSESFIW5ZKE2ZCI6YV4VOPMFC2Q,B07H4VQ4BZ
AFWSIPELLFKPV6WUXFKUBHCMSN6Q,B0777KLKJ1
AF3ZB25FT7O2W4FBC4ZXMLIE52SA,B00JO6RO8C
AGYNPTCSVWDIHSPRI3W4BHC4TXPQ,B0BJ239KS1
AGC6BKQ2TR6SZAB4YMPA7FINKBXQ,B097RTX8R9
AGNVEKLQROBUOW2VEMIWYQRG4LDQ,B01MDKJXCH
AG6YMD7OI72THLPPJZEFX6A37R3Q,B0BMJ89V4P
AFAX5N3THQ7M2CWFZQH57EYSTEHQ,B07RWDZ3HG
AF6CDUG7I2X2XIZFAW6G77MNDFXQ,B00XITMC9W
AHW747V3WZOC2EWZCXCYBMUOONHA,B00XI4OL82
AERHZDGQ3VESTI5GBHSE2R6VDIVA,B07D3WRJ2K
AGYZEZSSQN3A47INOGCIPLP54YRQ,B006Z0Q2SI
AGDPMAJBN55TFKAKUCHALK26ZNSA,B08F98WSWH
AEXH3SBLTIIWZJ6LGBWKNXVDTRZA,B099NY674N
AFWL5DZJUQ3WHYTCB7WXH7J2YYKQ,B08ZMYMRNL
AFUAYEWECRK2NKTIUCOCOQDJADFQ,B07CQMZVZ6
AFJZFEEOO42XVHS3Q6DINFG42FEA,B0B8T9RF31
AE5H4XC3RRLNEU6KMQT2L6YZLTYA,B09Z3BM734
AEDSEL3EHSKKVQ7JHAKQ76HMZ2MQ,B07QWPVZJY
AG523EGCMXE57WULNVBKZ6UP5FXA,B0BHJRY8J4
AEZDGQXJPXK7UXNOE5BSVOJU36MQ,B009CP4PIW
AGSP5XAQPQBUUXZHEZSC65FD7NOQ,B07WMB4XS4
AHINX4VVFCF2DV3MXLKRPY2Q26UA,B00PFQPX5Q
AG5ACWVN3S2RNQFICYSJA23MADVA,B00NMXY2MO
AHKGNYI5QQ74HKCJGKVIMXST63IQ,B07HRFLB6Y
AF5LHZNYDAYSIO3ICRMFGB6M4BFA,B073JWXGNT
AHAVCFOTFNN35BQT3SJ3F5BRPCGQ,B09Y54MQWT
AFS3C7HEBI2ELXXZGCLQXDGLK4EA,B08QSB7SR3
AGZGKAYE37HN6YIBXNPMD5SVUJMQ,B00QRPPCMI
AGEWE47IIF5F24M2QHRLJYLQCXGQ,B01N1H6MS0
AFADSIHYNNSBDX73K7YVB6Y2MCHA,B01LXJFMGF
AEWAXNCWVY2OCDTNXWW6QJKAN6ZQ,B07FJGGWJL
AGORUI3CANMHWBFYTYCTTUQIOZWA,B013CCTM2E
AHEPGYXEOV4DMQ3ARNWDT4LAPB2A,B01EUC7NPI
AGLQSNQMNXNCULLYQVIBOZM475LQ,B071HVYGNJ
AHTPLI3TB42LDMZILAC7SRJD6PTQ,B08F98WSWH
AEQ5XB6DPQ5BJ5D6R2JCPHYBWGHQ,B002PAR1FK
AGQ5BLIJHPKHQORUJ7XJNROM7WGA,B0BZJZKYST
AFMCS3RGFMTBNYNINTF5LTMRLS4Q,B01M70M9QT
AGHQJW3LPG3HCBOB7YWKEYA4KWRQ,B00BH61UV4
AF5WRW2ZVAK3O4XXVPOP76Z4PLKA,B09V36QXT6
AFLVOEORX6M4QLMSQ7C7QHJSEQVQ,B0BZLBL1L9
AGXIDWVJ2N4B52DSJUWRQYKVFMYQ,B08CTGTRSK
AGEW47JSIVKDFRISDWVMQQ2XV4OQ,B0C8HDXFXN
AHTLG4HMRAKA2PV64QS2LL2RSOHA,B09Y4HCRLM
AETGJQRVUEOIX63HCTQBRGTCSFKQ,B002FFT8Z6
AEEYX75LLQ56LPTS5YVWCIWDRVJQ,B01MZGMCF1
AFCPLTRJTJSI3HPPUQHH5VSYZ3BA,B08F98WSWH
AHXTPRSBNJ7AO7B4HQDKQJ5BYJ4Q,B082M4L6J6
AHV3ANHKXLGLHK66SEQL2JUBYD7A,B005LZX88A
AEBUVZ24IWVRPTE4LJB36P3NTSIQ,B0BB6R89VF
AESFCZ2HVLZSN6W5HBCWAO5FGUUA,B0BX9T55B4
AGZRYJMZEKZUH3OESKNV27Y7BLMA,B09JSJNMNT
AG5F4B4NU6DRMAKP743BDE5S3T5Q,B0C2VZS9YP
AGKUW63O2WVYHXMVZ4M3WUCJ77FA,B00XIP7G1A
AG4KWL3DXEDUAQ4GL373YMGEDUJA,B071JN4FW6
AGCXZ3R3SJPDVZHB57V7QZ6Z5YKA,B07D1XGQHJ
AGY7PDUPDOBHL7L66B2XHIN4QUBQ,B08LQNL42Z
AERHXYYXCMLRSIMCXS2Y4AJUFZPA,B0BD99CPHB
AGT3BNVWVW23DDW6RUU4ADMJA4FQ,B0BT1BTW94
AGPVFQBVDNWIHUNUZT7D4OTEXTTA,B0184SAWXY
AFXUXVKBIFEMFJLNFAHEZJB4RTKQ,B0058OU8VY
AHIIZYFGAYXUXGTHOAW724CUPPXQ,B07DHZMQZS
AGOXKQ36QWXACUR3M22RTRANSW2A,B07HZLHPKP
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,B07G5C4YLY
AELM2UDAHSM6FRB2RGOASBKOQOCQ,B01CVOLVPA
AHVPYQBGUJCT2YEHEQEXEXMWXYUQ,B073VJVH1N
AGRYBDPLSCSOAA2XON4OH7B5FZJQ,B07PWCN4LC
AHKOLHFLF7L74DP5FSKQOELAJNFA,B07BSVLHYD
AHUSFRXP5GDOXKLPIZXW6H7DLI5A,B09Q7JDCGN
AHA37V723JDUW3THHWM2V5WTJ7NA,B00IF70QCW
AEHHYTO773FGGGSMPFX2C6XCVHYA,B0B6H44S6C
AEHJRDFA3OBJH35XDPCFLPP2K45A,B0BB6R89VF
AHFIK73SWVCTMHIH4PV4OAUYPJLA,B07LD9TTZY
AGGIR5S4YQMG4IKWU3A7K3BQ56ZA,B09JWF2STR
AEKIGT3HOGPH3DJBTROHG2Q5347Q,B00IVPU7AO
AFLEI2DXNIY6RJVL66MPPKOOAAYQ,B0B7HTGNQK
AHWUFSU77V4T53KK7M4FTHURGMEA,B00QMAG7GI
AFREJD5MN5PAH5GV2PIKOH6FUBVQ,B00HEEOQBO
AGJBEZE4QUMYPJYHM45ICTCJIITQ,B00HEEOQBO
AGUXAV2FPCMRPDEDRTUUJTF4D6NQ,B08V2MLHLN
AHMXHY447QMFYVBTSTZGAGPVRZFQ,B01D8KOZF4
AFFP6NUFXNFFEZ4UWUZAZ6M7JN6Q,B00GXOOL4S
AEGPAIDIXU4NNRFZYUP6MLKFVSZQ,B0BJ6LCPN3
AGGYNICIVNH66M4INO4ANP2K74KA,B00XWE00F6
AEXYYNGZWTVXW6WJVKTBHCRG3G6A,B07W49TV8M
AEECLO77YA6KYNRGES4X7R52DQJA,B07RR5WZCR
AFS2LYFLTVD3ADKPVWXSN6UIBR2A,B084H2NHNN
AGRHKDNSRJ3CT5ST75KGSCD4WA5A,B00R124LAK
AHZXP42N6FLXDXBXPPGI46K5NNDQ,B09YQXGDQ3
AGY5HQSNTLDTDJRG533ZDFUAHMRQ,B00NKYYMAW
AGN4D6OCCB4TT6QBLRONEBUYZLTA,B08FVMRW4D
AHHIS5K7VMEQFBW6BTSIEGUIXF3Q,B00176T9OY
AFBRCOM6M2DP3FPFJURO3AOA4Q4A,B00XIIGC80
AEFN7IAK5BICU7LHPQ23DPP2TKTA,B06XX29S9Q
AGFPI7XNAM4P4QOEKRKALUJDTTIQ,B00DI12MQ8
AF23HCB4LG3Z3IPKO6BVESHXNG5A,B0BJ1SLJH1
AFGR4UWFX3MREYF5DL7DLUE5SMEA,B0089W5Q1O
AELF2CWY4JPTOKOAVG3EMLPFKPEA,B07CLBNM1C
AES2ISSPKMPHZ4PHD6HH4VCIOHUA,B09SXP5VB5
AFIU6WHFV3XJI3QEZ6X5XSYNZK4A,B07D1XGQHJ
AHGL436F33EMPUBQJTBL24QHWFWA,B0787GLJNQ
AHDD2A7KZDARTUZRINJRUGQ6GLCQ,B0B2JYYR6C
AF5E2G7QYCCRXSG3OQOUIR5HDCDQ,B01K8B8YA8
AETIXWXZWQVODXX7FYR7T6RNEMYQ,B00JDVRCI0
AHJU4TDB3NR256V4I2OWR3XPFBOQ,B01ITOEQT4
AGXCLEGTACWVEW5H6T4S3Q54Q7DA,B01IOHQYDM
AHWKSJ62EEEXSRG3ZHRNWBEXWFXA,B08B3MFDQL
AHV6I6SNLBQ2IQR67NVOKKHGOLQQ,B00PKTU83U
AERMRPO3XT2WACCE5A4BZIWOMKTA,B0BPWSQ5DK
AF5YEU3L67F4XRAWXNIYMLSVTOIA,B0BDF98BNH
AH2WCFDUMCTSNV3TAGOB2E7WBYVQ,B002HWRJY4
AHJXARN7GO3FQHWTFHBZ5EC6FATA,B017TK4H6G
AEGBGWGXGSJG3YXAGAHNPKD4CQAQ,B00MW5YDAE
AHPEHPEYETGJVPWGJDC3ZJ63PAZQ,B0C1JGLV8T
AETVKOLSWPL7QNDGI34ITIURS7CA,B077BQL5G2
AHXPKQJJUPK4PZRYT36MBE32YLYQ,B0787JNNXH
AFQUI7HJBDQ576CAGQHYPMY6SL2A,B008422IL0
AECWCMVFBEJ2K2SRDPLTJWCIBUOA,B0BS2ZMHCL
AETG25YKDER2XJ23GFUYTSCEA6RQ,B002BH3Z8E
AHB3LA4O3DTOJCBNTMOKUR7UDMIQ,B009UDYQJ4
AEGK5W3L3AYOHRRRTOM3FNBAIJDA,B08HYTVDQ6
AHW63PQQKRWZ6BCDQREJA54MJXXQ,B0BN74ZJDK
AEQFXPHQIAHN4KN53YIVLCBTED3A,B07G5ZG3Q4
AFPWMKO6ETZ423HSDKKZSFNTNEOA,B00OBRE5UE
AHTTR37HX4XENH7IUYIFUMJP3H2A,B0BMQJYLQV
AG6XKAFY42VLYWE2QZXILYVVQBDA,B01KNFEOX0
AEO2RFJEDS3TU7YC6F5O2V3EGAXQ,B00KXTZ3BE
AGIHYY6HUMJRQVIXDCFGZZEV6LHQ,B00FB50SBU
AF5BAB34G3UCQBDXFBS6EXVI3NYQ,B012VIWG28
AH44X76ZC67PFYVP5A6IBLUX6UIQ,B013EKI2DY
AH3ANP4Z7PN2YY7GF7RFGC5GIUTQ,B009NQLT0M
AFB6W5CR65VS2CBHZ7DMVW2GFMZA,B0B933F7G2
AGTSQHVNOR7VD4FW7FQNFFWEPGSA,B09YLQS31X
AEYR6YMMBHMLEUXNJ6VF2HNAUPQQ,B00MARDJZ4
AGNTYFYAG64JBCH2JK4S5NQAKSQQ,B0BW977TR3
AFIGGCK7HZAP24TECVJXGOFP5IIA,B00XOUCNH6
AEUUVJW6GXDK3BA37E3LPJVHSRJQ,B0BNNRQK1J
AGCMWL6H62A23HS5PDURZEY3ZKCA,B0873GV89G
AFWEOWK32WTIBX4MC7D3WFDLCKJQ,B0BZ5C5QNB
AGGHDRFUQ24UMBIUMOJMMHKZBSCQ,B0BD7FN8K9
AHF44XKZ7M22DMAD5Z6M7DP6545Q,B009UDYQJ4
AEQILLQTF6ACGECQHEB5JFMNTVZQ,B08P4VX48V
AGLZCRW7VQTOJ4UH6UHDAD5YWDBQ,B09MTSLT2T
AGQT2IMVKFVEIOXXZRH7DFNPCNQA,B0B9BK7PQN
AEJYQRSHIBFIAOPTXG3ZOTQDTLAA,B08XPWDSWW
AFX5MS6UIBMVBKEQXRF2V5WVS2VA,B00OBRE5UE
AELBVEAU2AZHSNEXVKM7C2WNQHRQ,B07PWCN4LC
AGWQRDOYPDQQ4AICD3GH32K7RMPQ,B00009OY9U
AG6EPQ26MM4UZRTADWZGSRTW4KTQ,B07D4734HR
AEMJV2MUMXEHEGPXRGIZKKOMJBSQ,B0B1YBHS7T
AGFUEP67PJE3DSI64TW6DLLNMGXQ,B00OVV2XX6
AFWCFJ5RSCZ2GDBKXPRXHSK4FAXQ,B013JZCAZK
AGHYLZHQHE5MU2PQW72PYIXXZZDA,B07BNQ321S
AEJ4AHE4YJBZFISCFRSBL557JUTA,B005JBWX46
AHYUFOFTGNEV4TGMQLASS6EA7QAQ,B011BRUOMO
AFEJDIRVDTB7Z52V7RMJAMTDOYOA,B07RRWZC2S
AHMUJI7PLUYIIF7NIK64KCBLV3KA,B0C1VP1GGK
AEBBJTZIMMVFTV6XP3H2YLTBBCBA,B07NL2S9QW
AE3KIV6ZP3UAXGPZYHBV5VACK6LQ,B07JW7GT7H
AGXYDM3ELYLDYOGBRW3VGJBHNNNA,B08DLS9V5D
AGPYDLKTINUQTC7SXSXZJ5P6KPSA,B0C5SC4TVZ
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B085LCT6HY
AG63W2BMC4HRP76AMS36AYY64AHA,B0BS6RX6VY
AGFPLQURICUQ7MNR2URNJPCMHUPQ,B001TIG36C
AGZTO5O3FFMTO5XBGNLNYAD2UYAQ,B09NCBBB7P
AEHA4PEMXE32ZWWFJLUS4VMMYFXA,B09SWWCN6Q
AGBJCZGIRLBGTGN3V2IPMH2N3DAQ,B06XHWWJRW
AFFJETELRWTWJINSCCJ5KTWSWI6A,B00PFQPX5Q
AHLBCNFXX6XVH7NW3CU6UNCENF7Q,B00AJHDZSI
AETZ22MHM5VVCN3X4M5N47BLP4XQ,B00G059G86
AGUP6QW3EDPPG5MSDJJ2OWZTS7DQ,B00O1RTQJE
AE74X7AMX7W6AQMFR3VSOGV3L2AA,B0C2P7CNWG
AHQ6SV27NWKFJKUMQNQVCFL5OAFQ,B009ZIILLI
AH4M6MOTQUEDVCVKZLOATDR5VR6A,B0C68XNGG1
AHKFEWTFLZWUVKGBWJ2EQYCUV7QQ,B01K8B8YA8
AHICAEXRGOBNEKCK2KQYUI44SMVQ,B07CKMGV8Z
AHITR35MZTRUMFPD3D4CAC2XNMFA,B0C682GZ5X
AHO3T4INZKH5C7IIV5JERA3H2SKQ,B0B5FV2J3S
AHD3NGMLEO26ICLLAF72W7ELLUNA,B07XW26343
AFJKKRPFHZPJ6HJVXLNJJDJFATPA,B094NDM6ZH
AEVBZIGK4JNH5CYVVH5ZIG5QROQA,B08DDD2YNV
AEKF2YJ5ZXHTZEQSF7ALVYR2VJFA,B01MYMMZS1
AG7Q7YJBTM3P6NUKYUMDM436F64A,B09P4KJSTQ
AE7R5HU4KSCYI3ZAGVY4XYCVGMOQ,B00LX4RJXS
AGGTEOCKVIA5SAVLWYZJKTKRTVFA,B07W36NHV8
AGOFSETBRFGFQ64PTDBU4MXBSNEA,B0102CK1BS
AGTV66A3MEBCAHT6W77LQPSARSOQ,B099RZY28N
AGDSZJTHJMLNUU2DJRZUSXMZOLYQ,B00E98O7GC
AFFDUGYS7IO3QKZXVQZZJB32WO4Q,B07CQMZVZ6
AFXJZHZ2F43JQ6ELFDGYT3NIN5QQ,B09Z3BM734
AHAKE3ITDW2VRCFYZHB2VKLKO3RQ,B0C682GZ5X
AFJGXARKXFOYLA25HCE4VF66IM7Q,B07GKH4SLV
AHLIRBYXPZJXIFKKISMOPRRTAADQ,B0C2R4513L
AGUMX4MREHVOVE3I2DZAOSBF43ZA,B07T85W8P7
AEWU3KIFLUA3TFUPUUWXBJF53S3A,B07CZ4X3VM
AHYRWRA3CZZXMNY6YMBXV6FMTSNA,B01C6ESQM6
AGTREGDFBH4K6FT4NCJWJ3WCN6EQ,B005M08MJ4
AHSLDL2ARGTYS6LA2VLXJP2MZOOA,B0BB6RBYJ6
AE7DBFH7HN22YVMZVCRBNPWSJNTA,B09B36FJVT
AEMG4VI7KT3JOD3IOKX3P5V3TSGA,B0BZ5KPQZK
AFG2RBTOGRDPBP5ARRT6P7SWZWJA,B00650P2ZC
AHSROQ6LYPHDGLGUFNNF5KI5ZHGQ,B0BYDKWZQY
AE55UTDLJQNNEGPN7RTYJ3F2ZIOQ,B07BF9DLSJ
AHU7KL4Z4QJCQYBXGNIITPBCUI3Q,B00IF70QCW
AFWWIPBUC373MWQMCAEFBOLTXRJA,B0BW4PFM58
AHR5GGIXTYTE4LOJNCL4B7HPWCMQ,B0BJ13Q5JG
AHU34HMZX5GV5HLMKHFHPZWSS2NA,B00WQG6A8C
AFN7APDAQTB332CHVYV3FCTFLCGA,B0B2DD1SC2
AF5CCNDW2BSGGV4O5KQ2QCYR6VKQ,B0CB11SDN1
AFOQARI4S4CVE323MXWVPGHNHTOQ,B00AJHDZSI
AGIM5FMQQNIJDD2QL7APITPSHZ3A,B09Q7Q2WZ1
AGSNEPACZTKABIAG3JKTQ375DBIQ,B008J0Z9TA
AFSE6C2EQ7ME2GD7ZATKTAQ7LIJA,B01K8B8YA8
AGG3T4UASJK6HEYIKEWHZME6QQHQ,B007VGGIB6
AFA2L7SKTDSN22ANQZY6UI3Q42SA,B0033Z2BAQ
AFJERC5YGEAKASZL2SWZQSJELO6Q,B06ZZ3NS5F
AFL7JOJVRZKNYRXTK5OM53ETYZ7A,B01JZ8ZID6
AH3TF7RFUWKJSTTHKBTKV7L2XWTA,B0BJW2XLMR
AESIXDBU77KFFRIXMSJJFBPM6RUQ,B09M3BZYVP
AHKUIYRHSSUHJVEINXHEU2CN2VQQ,B0C5SV6LVK
AEKIGT3HOGPH3DJBTROHG2Q5347Q,B07BHKZX6V
AGDIEBK5QBJRSQNIHPJQQCP3TH7Q,B097Z62WGP
AHZ5YDL7V36VJNPYFW2ZYTFGZDKQ,B007TISRBK
AFNKW3SCNLXQHR57ZO6PMP3YZVLQ,B0B59D5468
AFNGME7VURM57V24HLWJFBMERSJA,B0B59QBY9G
AEU3QNNVHFW66VOZKBNJFVKLONZQ,B07R5QJ6YS
AHRGF6F3V3NEUNMWWV7XP4ZNQEEA,B08BRJ98H3
AGYV5NA7CR5TEUKWKURCVZIMSFNA,B0BHMN1T7B
AHZ5YDL7V36VJNPYFW2ZYTFGZDKQ,B00PFQPX5Q
AF7F6M6SXVZEGXAQOXRBSJQT4RIQ,B000X9O8SI
