user_id,product_id_candidato,score
AE26TPOLUDY4TA7KGV2ZXCQJTLPA,B007T356BO,0.7877091342994922
AE26TPOLUDY4TA7KGV2ZXCQJTLPA,B07YFD37SF,0.6885926576544257
AE26X3GVKQECDJDCV2H3CI5WMKNA,B0C1J8RZ46,0.8831914335269995
AE26X3GVKQECDJDCV2H3CI5WMKNA,B09P4KJSTQ,0.7440173131836015
AE26X3GVKQECDJDCV2H3CI5WMKNA,B07C1RSV9C,0.695487285129787
AE26X3GVKQECDJDCV2H3CI5WMKNA,B083JFTZMN,0.6867989573184367
AE26X3GVKQECDJDCV2H3CI5WMKNA,B08V47HYBW,0.6732546994173978
AE27VHV5NUAWTK3MORCOGLIF4YYQ,B011BRUOMO,0.9274386945441973
AE27VHV5NUAWTK3MORCOGLIF4YYQ,B01N75TWSA,0.8720565867780402
AE27VHV5NUAWTK3MORCOGLIF4YYQ,B09B36FJVT,0.7559178706799425
AE27VHV5NUAWTK3MORCOGLIF4YYQ,B01DDIAX1Q,0.7299308661435915
AE27VHV5NUAWTK3MORCOGLIF4YYQ,B0BZJZKYST,0.7163088481086628
AE2AZ2MNROPF33U6SS53VI22OXJA,B0BSF17PM2,0.9560170237936052
AE2AZ2MNROPF33U6SS53VI22OXJA,B07MNFH1PX,0.8296285086566927
AE2AZ2MNROPF33U6SS53VI22OXJA,B0BRT3SCLX,0.8205023846858025
AE2AZ2MNROPF33U6SS53VI22OXJA,B06W2PMP6C,0.7605539788913875
AE2AZ2MNROPF33U6SS53VI22OXJA,B00X5P8BJO,0.7417611051697854
AE2B4BTSI2YBXLBPWDPIRBDAXASA,B09TWVB2TH,0.8934490535801706
AE2B4BTSI2YBXLBPWDPIRBDAXASA,B07VTK654B,0.8198801014144409
AE2B4BTSI2YBXLBPWDPIRBDAXASA,B07PWCN4LC,0.777098484955026
AE2B4BTSI2YBXLBPWDPIRBDAXASA,B09XWXHRJP,0.763739845576112
AE2B4BTSI2YBXLBPWDPIRBDAXASA,B01MUGQA4A,0.7506881009565325
AE2BCWBDERZKN3ACIXQQISI3LHPA,B0BS6RX6VY,0.7274850302550645
AE2BCWBDERZKN3ACIXQQISI3LHPA,B01GR95HTQ,0.6297385024766136
AE2BCWBDERZKN3ACIXQQISI3LHPA,B0199TGZFQ,0.6058958402572848
AE2BCWBDERZKN3ACIXQQISI3LHPA,B07TMRFS6V,0.5994210288991493
AE2BCWBDERZKN3ACIXQQISI3LHPA,B000CKVOOY,0.5967951562547952
AE2BLBGZEVFQ7C5SSJHRE3CJ5NDQ,B0BV93KQZR,0.8711876146159102
AE2BLBGZEVFQ7C5SSJHRE3CJ5NDQ,B09RXJHHX7,0.6872205077475583
AE2BLBGZEVFQ7C5SSJHRE3CJ5NDQ,B0BJ239KS1,0.6731681464038116
AE2BLBGZEVFQ7C5SSJHRE3CJ5NDQ,B07G7VT8KQ,0.6510922691191984
AE2BLBGZEVFQ7C5SSJHRE3CJ5NDQ,B09ZBJKPX1,0.6368075112528917
AE2BZW6KNKRZ3T7OVC24SK4AK44Q,B01K8B8YA8,0.9735747465707831
AE2BZW6KNKRZ3T7OVC24SK4AK44Q,B0067HY7HW,0.8982585965839439
AE2BZW6KNKRZ3T7OVC24SK4AK44Q,B09G3MBH6V,0.8130583346513568
AE2BZW6KNKRZ3T7OVC24SK4AK44Q,B0B6QVY9VB,0.8094157789148532
AE2BZW6KNKRZ3T7OVC24SK4AK44Q,B00WUI07XK,0.7505481470651392
AE2CC23RWZ2JNZOQEL6XZN73QH7Q,B00FB50SBU,0.8950229118292282
AE2CC23RWZ2JNZOQEL6XZN73QH7Q,B003O1UYHG,0.7366629021763447
AE2CC23RWZ2JNZOQEL6XZN73QH7Q,B09ZMQWGCG,0.7330444221594149
AE2CC23RWZ2JNZOQEL6XZN73QH7Q,B0BHGRJDCK,0.7309866841760306
AE2CC23RWZ2JNZOQEL6XZN73QH7Q,B00PDLRHFW,0.7045767148202542
AE2COYIMUYCKGDQTZLB3UBFKT63A,B06ZZCZS7R,0.8824651546126122
AE2COYIMUYCKGDQTZLB3UBFKT63A,B0BYYJPGQB,0.8348710688391198
AE2COYIMUYCKGDQTZLB3UBFKT63A,B0033Z2BAQ,0.8156704039873509
AE2COYIMUYCKGDQTZLB3UBFKT63A,B0935ZDCYD,0.7893075289654299
AE2COYIMUYCKGDQTZLB3UBFKT63A,B01CL4CUI2,0.7650435533379296
AE2CPDPKIVDQ74LWZK62TSKMUGFA,B00OAJ412U,0.819380210719963
AE2CPDPKIVDQ74LWZK62TSKMUGFA,B0B2TJTHKK,0.8021145446305131
AE2CPDPKIVDQ74LWZK62TSKMUGFA,B095JX15XF,0.7676764821587473
AE2CPDPKIVDQ74LWZK62TSKMUGFA,B00PBIJHQY,0.7268566373906833
AE2CPDPKIVDQ74LWZK62TSKMUGFA,B07WW1XR59,0.72362503406618
AE2DPGAFT67LMC5K46PK6XOTI7UQ,B0043T7FXE,0.9506673388431706
AE2DPGAFT67LMC5K46PK6XOTI7UQ,B0BV2M58F6,0.7506205492544168
AE2DPGAFT67LMC5K46PK6XOTI7UQ,B000Q8UAWY,0.6565518090639954
AE2DPGAFT67LMC5K46PK6XOTI7UQ,B079Z981R2,0.6521797486629635
AE2DPGAFT67LMC5K46PK6XOTI7UQ,B015ILEN80,0.6371549519076293
AE2EGWJ3YCNQJOVVMBHACU4SVE4A,B07WMB4XS4,0.8975426563039618
AE2EGWJ3YCNQJOVVMBHACU4SVE4A,B003NR57BY,0.8971727825654878
AE2EGWJ3YCNQJOVVMBHACU4SVE4A,B09V1FT19S,0.8958124410202795
AE2EGWJ3YCNQJOVVMBHACU4SVE4A,B0C1J8RZ46,0.8786773917439333
AE2EGWJ3YCNQJOVVMBHACU4SVE4A,B08SCF2HC2,0.873825918503749
AE2EIVRSPIHATIYULGHMFG456XKQ,B0BGNG1294,0.9511268645513866
AE2EIVRSPIHATIYULGHMFG456XKQ,B0935ZDCYD,0.8022215694478545
AE2EIVRSPIHATIYULGHMFG456XKQ,B00HUB0ONK,0.7606719380811487
AE2EIVRSPIHATIYULGHMFG456XKQ,B0B6HR2RKV,0.7430932550276135
AE2EIVRSPIHATIYULGHMFG456XKQ,B09ZMQWGCG,0.7421718865824577
AE2FADU4CZQOFCOT3OTKQQ2AFCAA,B0BYYJPGQB,0.8261671976029603
AE2FADU4CZQOFCOT3OTKQQ2AFCAA,B09M3BZYVP,0.8089642262180449
AE2FADU4CZQOFCOT3OTKQQ2AFCAA,B07NR9NF42,0.7750595119989612
AE2FADU4CZQOFCOT3OTKQQ2AFCAA,B09TGJGSQD,0.7617917019977286
AE2FADU4CZQOFCOT3OTKQQ2AFCAA,B0BRT3SCLX,0.7312829213250334
AE2FR7SKS6WTM5HLF6Z7JAUJEYLQ,B00T2CCSZM,0.7792292759558727
AE2FR7SKS6WTM5HLF6Z7JAUJEYLQ,B00R124LAK,0.7110717255420517
AE2FR7SKS6WTM5HLF6Z7JAUJEYLQ,B005JBWX46,0.6916917357582837
AE2FR7SKS6WTM5HLF6Z7JAUJEYLQ,B07T2451BH,0.66307894400909
AE2FR7SKS6WTM5HLF6Z7JAUJEYLQ,B0C96HXJ5Q,0.637357961345113
AE2G7LHNL4YQI5EQHO6RIGHESR7A,B00IVPU7AO,0.8656459898593982
AE2G7LHNL4YQI5EQHO6RIGHESR7A,B07VTK654B,0.8402067606257679
AE2G7LHNL4YQI5EQHO6RIGHESR7A,B07G5ZG3Q4,0.8137649042042877
AE2G7LHNL4YQI5EQHO6RIGHESR7A,B0B7FN67QT,0.7153933122394958
AE2G7LHNL4YQI5EQHO6RIGHESR7A,B08V2MLHLN,0.6747183121618133
AE2GYIOEW7WONM6D7PL5ERSXPNAA,B0B2TJTHKK,0.8519875307266617
AE2GYIOEW7WONM6D7PL5ERSXPNAA,B0B9BK7PQN,0.7057563715218445
AE2GYIOEW7WONM6D7PL5ERSXPNAA,B008GVOVK0,0.6633984112045341
AE2GYIOEW7WONM6D7PL5ERSXPNAA,B07Q1JVCTS,0.6509871807004424
AE2GYIOEW7WONM6D7PL5ERSXPNAA,B00YYDHA9S,0.6337032939330033
AE2H2OUVJTWUC7AGPV3MF2MCVL2Q,B07NR9NF42,0.7637243880293099
AE2H2OUVJTWUC7AGPV3MF2MCVL2Q,B09LYWCHJX,0.7105251796663791
AE2H2OUVJTWUC7AGPV3MF2MCVL2Q,B081C4XWXZ,0.6486209402060298
AE2H2OUVJTWUC7AGPV3MF2MCVL2Q,B00U84SJRO,0.5796925626204403
AE2H2OUVJTWUC7AGPV3MF2MCVL2Q,B099QB16MK,0.5602012062677626
AE2HDPZABIOHFVMZNUKYRM3P2EYA,B000WYVBR0,0.8767264184535835
AE2HDPZABIOHFVMZNUKYRM3P2EYA,B0BPWSQ5DK,0.8113634214339449
AE2HDPZABIOHFVMZNUKYRM3P2EYA,B0BGS23YKX,0.7990663837289037
AE2HDPZABIOHFVMZNUKYRM3P2EYA,B09B36FJVT,0.7929806024031801
AE2HDPZABIOHFVMZNUKYRM3P2EYA,B01H3LM75O,0.7739590940235309
AE2HHBQTERQBUVPMGRUNVDMNDWLA,B07S764D9V,0.9702661347167268
AE2HHBQTERQBUVPMGRUNVDMNDWLA,B07KTYJ769,0.8840049040195656
AE2HHBQTERQBUVPMGRUNVDMNDWLA,B074TC662N,0.7554190573468565
AE2HHBQTERQBUVPMGRUNVDMNDWLA,B00PKTU83U,0.7453367994528256
AE2HHBQTERQBUVPMGRUNVDMNDWLA,B0777SJZ55,0.7452998175400384
AE2HUSETZB726ZKO6DFKPZUHULVQ,B003NR57BY,0.9305409397696276
AE2HUSETZB726ZKO6DFKPZUHULVQ,B0BQ5JTZ89,0.8572669065940536
AE2HUSETZB726ZKO6DFKPZUHULVQ,B08XPWDSWW,0.8516318865254828
AE2HUSETZB726ZKO6DFKPZUHULVQ,B097RTX8R9,0.8123631479073574
AE2HUSETZB726ZKO6DFKPZUHULVQ,B0BVBDXFHM,0.8054691487176312
AE2I4NY2F3ARD5T32WLZ7NMW4R7A,B00DS4G2AW,0.869405870654527
AE2I4NY2F3ARD5T32WLZ7NMW4R7A,B09G3MBH6V,0.8196686148020365
AE2I4NY2F3ARD5T32WLZ7NMW4R7A,B00C9UFTGO,0.770650354648015
AE2I4NY2F3ARD5T32WLZ7NMW4R7A,B0BSRGRWNG,0.7077401874042283
AE2I4NY2F3ARD5T32WLZ7NMW4R7A,B01GR95HTQ,0.7016086383040931
AE2IK7WR4C7UTR62LQDCDZGVPHNQ,B00E98O7GC,0.7944490718292352
AE2IK7WR4C7UTR62LQDCDZGVPHNQ,B00C9UFTGO,0.711641887637653
AE2IK7WR4C7UTR62LQDCDZGVPHNQ,B08ZDF3WT3,0.7097513139736239
AE2IK7WR4C7UTR62LQDCDZGVPHNQ,B07PXGQC1Q,0.6901710806903864
AE2IK7WR4C7UTR62LQDCDZGVPHNQ,B097RTX8R9,0.689655080294456
AE2IPGKCTT6QVJ55FT45ABL4HDQQ,B075KP9XHS,0.9186492034593613
AE2IPGKCTT6QVJ55FT45ABL4HDQQ,B09ZQ4GHM8,0.905267912663753
AE2IPGKCTT6QVJ55FT45ABL4HDQQ,B0BPL157WQ,0.8686481286125592
AE2IPGKCTT6QVJ55FT45ABL4HDQQ,B017LSIXDE,0.7804734670014962
AE2IPGKCTT6QVJ55FT45ABL4HDQQ,B08V2MLHLN,0.691636526958092
AE2IYY2LVY5WIFQ42QLQSVX4QIKQ,B000WYVBR0,0.900135347027312
AE2IYY2LVY5WIFQ42QLQSVX4QIKQ,B0BV93KQZR,0.8588406872207974
AE2IYY2LVY5WIFQ42QLQSVX4QIKQ,B01KIOU4EO,0.8383615335194292
AE2IYY2LVY5WIFQ42QLQSVX4QIKQ,B07NR9NF42,0.811973391592562
AE2IYY2LVY5WIFQ42QLQSVX4QIKQ,B001FWYGJS,0.7954227159727745
AE2IZW6YJA6EFBFVAJRCG5IENKYA,B078CQSHDV,0.8960276232059139
AE2IZW6YJA6EFBFVAJRCG5IENKYA,B0C2P7CNWG,0.8680858143051197
AE2IZW6YJA6EFBFVAJRCG5IENKYA,B009RVUYAY,0.8661531058588605
AE2IZW6YJA6EFBFVAJRCG5IENKYA,B003O1UYHG,0.7234470604488172
AE2IZW6YJA6EFBFVAJRCG5IENKYA,B07CRF3PYW,0.6731467019981404
AE2J7VSJYJQV534RI4INLBSSCXLQ,B00R92CL5E,0.8453905857503508
AE2J7VSJYJQV534RI4INLBSSCXLQ,B07J2FGZSM,0.7706857344900909
AE2J7VSJYJQV534RI4INLBSSCXLQ,B017LSIXDE,0.7303066209803696
AE2J7VSJYJQV534RI4INLBSSCXLQ,B07KFQFDNB,0.7249066239931093
AE2J7VSJYJQV534RI4INLBSSCXLQ,B07BHKZX6V,0.722085658542073
AE2JQXHEN23NRR7LYUE54ENGF3DQ,B00U3FPN4U,0.9270362314761608
AE2JQXHEN23NRR7LYUE54ENGF3DQ,B07FP8VLXS,0.8730271204516302
AE2JQXHEN23NRR7LYUE54ENGF3DQ,B0BHWQ3H17,0.8483946168628036
AE2JQXHEN23NRR7LYUE54ENGF3DQ,B00JABGJSM,0.698694600386818
AE2JQXHEN23NRR7LYUE54ENGF3DQ,B08MRTZWJ5,0.6686495328444727
AE2K6NGRXS6NMFLFWUMEYT7N4NPA,B0BZ5KPQZK,0.9083566872746399
AE2K6NGRXS6NMFLFWUMEYT7N4NPA,B006T9B6R2,0.8645767068984993
AE2K6NGRXS6NMFLFWUMEYT7N4NPA,B08F98WSWH,0.8497192069534867
AE2K6NGRXS6NMFLFWUMEYT7N4NPA,B0BQ5JTZ89,0.8401350333135998
AE2K6NGRXS6NMFLFWUMEYT7N4NPA,B07G5ZG3Q4,0.8391533157368356
AE2KHM4AN4BT4UNM32FL2DNLKX5Q,B0BN74ZJDK,0.9684371297024557
AE2KHM4AN4BT4UNM32FL2DNLKX5Q,B006T9B6R2,0.8518869710660655
AE2KHM4AN4BT4UNM32FL2DNLKX5Q,B076B6HGNQ,0.7552109283476923
AE2KHM4AN4BT4UNM32FL2DNLKX5Q,B09Q7Q2WZ1,0.737426231237532
AE2KHM4AN4BT4UNM32FL2DNLKX5Q,B00WUI07XK,0.7065613816402595
AE2MWSYOW5GI6J2VK55M3FE3MBFA,B0BZLBL1L9,0.934005134838275
AE2MWSYOW5GI6J2VK55M3FE3MBFA,B09SXP5VB5,0.9068561703848877
AE2MWSYOW5GI6J2VK55M3FE3MBFA,B004OVECU0,0.847998915841677
AE2MWSYOW5GI6J2VK55M3FE3MBFA,B0BJGKZKV9,0.6589604790290744
AE2MWSYOW5GI6J2VK55M3FE3MBFA,B004AZ38Z0,0.6350530033744726
AE2NDCXXWNK2EM6T2QIQYOOTLGAQ,B00FB50S0Q,0.9362490210803543
AE2NDCXXWNK2EM6T2QIQYOOTLGAQ,B094NDM6ZH,0.9207209859594994
AE2NDCXXWNK2EM6T2QIQYOOTLGAQ,B0B6QVY9VB,0.7968637059971941
AE2NDCXXWNK2EM6T2QIQYOOTLGAQ,B00BUSDVBQ,0.7149678586339336
AE2NDCXXWNK2EM6T2QIQYOOTLGAQ,B0B7GB8BNC,0.6977534129587142
AE2O4Q2WMAXK6CA2CEBRKJF3RL2A,B07XZLW68F,0.735952111460559
AE2O4Q2WMAXK6CA2CEBRKJF3RL2A,B0BW7WYB4K,0.7326535555984287
AE2O4Q2WMAXK6CA2CEBRKJF3RL2A,B09SWWCN6Q,0.7286722135048149
AE2O4Q2WMAXK6CA2CEBRKJF3RL2A,B072FHJVT2,0.7223659016525411
AE2O4Q2WMAXK6CA2CEBRKJF3RL2A,B0BNCXKX3G,0.7125538469146221
AE2PW46GBDEGQWODRAH5MG2KNT7A,B07454F4JH,0.9549716132684186
AE2PW46GBDEGQWODRAH5MG2KNT7A,B0C1JGLV8T,0.9156687329417521
AE2PW46GBDEGQWODRAH5MG2KNT7A,B0089W5Q1O,0.8039528359645842
AE2PW46GBDEGQWODRAH5MG2KNT7A,B0BV3NWX67,0.6798744708845609
AE2PW46GBDEGQWODRAH5MG2KNT7A,B00WUIKWGM,0.666749211969389
AE2PXVFNMHKMNHQMVCDPENN5MTNA,B0BN74ZJDK,0.9615461935254153
AE2PXVFNMHKMNHQMVCDPENN5MTNA,B00R92CL5E,0.8236107585549034
AE2PXVFNMHKMNHQMVCDPENN5MTNA,B01CL4CUI2,0.8040217096482776
AE2PXVFNMHKMNHQMVCDPENN5MTNA,B001FWYGJS,0.8002380303454112
AE2PXVFNMHKMNHQMVCDPENN5MTNA,B09P4KJSTQ,0.7959497682592331
AE2QA7SNRHIKMKCUNO245L5T6M7A,B00BWF5U0M,0.9054523931095596
AE2QA7SNRHIKMKCUNO245L5T6M7A,B0BPL157WQ,0.7913279099557414
AE2QA7SNRHIKMKCUNO245L5T6M7A,B0B2Y5WYRG,0.7835582296905015
AE2QA7SNRHIKMKCUNO245L5T6M7A,B07C3W6DFP,0.7097004969669715
AE2QA7SNRHIKMKCUNO245L5T6M7A,B00WUI07XK,0.6991250142441734
AE2QFZ5EKNMS3MBPKCVSLJPB6OWQ,B006JH8T3S,0.8693934473307054
AE2QFZ5EKNMS3MBPKCVSLJPB6OWQ,B09XWXHRJP,0.7702351883113749
AE2QFZ5EKNMS3MBPKCVSLJPB6OWQ,B07BHKZX6V,0.7181067159584031
AE2QFZ5EKNMS3MBPKCVSLJPB6OWQ,B00OUUXC7O,0.6845687646483974
AE2QFZ5EKNMS3MBPKCVSLJPB6OWQ,B00XI4OL82,0.6675980015588164
AE2RGNU7V57DF4SQ6MFJSUXJRREA,B0BPWSQ5DK,0.8266365565023974
AE2RGNU7V57DF4SQ6MFJSUXJRREA,B0B2Y5WYRG,0.8055108382251339
AE2RGNU7V57DF4SQ6MFJSUXJRREA,B09M3BZYVP,0.7954350513114804
AE2RGNU7V57DF4SQ6MFJSUXJRREA,B00T2CCSZM,0.733050086004333
AE2RGNU7V57DF4SQ6MFJSUXJRREA,B006MCDUZM,0.6684704688645549
AE2RJBNHFYIKDATQDNKDG3UWPIVA,B011BRUOMO,0.9417333990133785
AE2RJBNHFYIKDATQDNKDG3UWPIVA,B003NR57BY,0.8966081816891929
AE2RJBNHFYIKDATQDNKDG3UWPIVA,B006JH8T3S,0.8905048701572383
AE2RJBNHFYIKDATQDNKDG3UWPIVA,B0BMJ89V4P,0.8179887735160054
AE2RJBNHFYIKDATQDNKDG3UWPIVA,B0BJ13Q5JG,0.8049430394041874
AE2RLTSZH3VQJ56DHRKPVD3PN3GA,B08KGF1DPF,0.8558026996543867
AE2RLTSZH3VQJ56DHRKPVD3PN3GA,B0105VDCZ8,0.767408097119602
AE2RLTSZH3VQJ56DHRKPVD3PN3GA,B00IQBSW28,0.7125696848399183
AE2RLTSZH3VQJ56DHRKPVD3PN3GA,B09R3ZDWKJ,0.6820868133679636
AE2RLTSZH3VQJ56DHRKPVD3PN3GA,B00RFLXE0A,0.6629022815312119
AE2RXHD2RHHONFCBZSOMSM5BTH7Q,B003NR57BY,0.8919655028724098
AE2RXHD2RHHONFCBZSOMSM5BTH7Q,B0C8633DBV,0.8744060349706286
AE2RXHD2RHHONFCBZSOMSM5BTH7Q,B00O1RTQJE,0.7763745115216528
AE2RXHD2RHHONFCBZSOMSM5BTH7Q,B00YYDHA9S,0.6419085441705646
AE2RXHD2RHHONFCBZSOMSM5BTH7Q,B0C1Z2FM57,0.5859459907607161
AE2THUIOAX4EEM7FUB4DHJSWZT6A,B00Q64O4KQ,0.7244135012903827
AE2THUIOAX4EEM7FUB4DHJSWZT6A,B07ZDXHZ6J,0.7078579110918349
AE2THUIOAX4EEM7FUB4DHJSWZT6A,B0B636J9N2,0.7009886659516326
AE2THUIOAX4EEM7FUB4DHJSWZT6A,B076V5CGJ4,0.6456615629858286
AE2THUIOAX4EEM7FUB4DHJSWZT6A,B099QB16MK,0.6006079578762437
AE2ULMBPJTXUDDNPMGN57WRXNXYA,B07P9V8GSH,0.9226544048546788
AE2ULMBPJTXUDDNPMGN57WRXNXYA,B0BMJ89V4P,0.7997397978465743
AE2ULMBPJTXUDDNPMGN57WRXNXYA,B07LG5WBTS,0.6483912144303747
AE2ULMBPJTXUDDNPMGN57WRXNXYA,B0BWVDRR6L,0.6472331631231716
AE2ULMBPJTXUDDNPMGN57WRXNXYA,B09MPKCQGT,0.6321790993893215
AE2VER75GKW2HERMNJCOBYNC2Z6A,B0BW4PFM58,0.92174413836206
AE2VER75GKW2HERMNJCOBYNC2Z6A,B07J2FGZSM,0.7648245259481674
AE2VER75GKW2HERMNJCOBYNC2Z6A,B07KFQFDNB,0.7491592951353918
AE2VER75GKW2HERMNJCOBYNC2Z6A,B00T2CCSZM,0.7488280259897399
AE2VER75GKW2HERMNJCOBYNC2Z6A,B00DQJTYGS,0.6709520713905051
AE2VMDOHH3KGPSOXIL3L4TAEDJ4Q,B0BGNG1294,0.9646402643088704
AE2VMDOHH3KGPSOXIL3L4TAEDJ4Q,B0B4QS4F25,0.8998107806996648
AE2VMDOHH3KGPSOXIL3L4TAEDJ4Q,B0BB6Y5N3M,0.8715394108647633
AE2VMDOHH3KGPSOXIL3L4TAEDJ4Q,B0BW7WYB4K,0.65775043354012
AE2VMDOHH3KGPSOXIL3L4TAEDJ4Q,B0B7GB8BNC,0.6543876374506142
AE2VPRKR3H5FZPYLBIYCP36OSRHA,B07KTYJ769,0.9007947860215346
AE2VPRKR3H5FZPYLBIYCP36OSRHA,B000WYVBR0,0.9006086840344847
AE2VPRKR3H5FZPYLBIYCP36OSRHA,B0949SYKMX,0.8551608971333973
AE2VPRKR3H5FZPYLBIYCP36OSRHA,B0B2Y5WYRG,0.7979742150462757
AE2VPRKR3H5FZPYLBIYCP36OSRHA,B0BTFS34T7,0.6454668376479639
AE2VZZADJITBVNWYCDO6WWW3YRWQ,B00L0YLRUW,0.9112667563393501
AE2VZZADJITBVNWYCDO6WWW3YRWQ,B06ZZCZS7R,0.8944151536564822
AE2VZZADJITBVNWYCDO6WWW3YRWQ,B07NRBL8CM,0.8401849122183543
AE2VZZADJITBVNWYCDO6WWW3YRWQ,B09472VM57,0.8125902286991105
AE2VZZADJITBVNWYCDO6WWW3YRWQ,B0777SJZ55,0.7617608967508146
AE2WC2L45TPTKJGSLRQWCDLYEDJQ,B0BS2ZMHCL,0.936739834059963
AE2WC2L45TPTKJGSLRQWCDLYEDJQ,B0B2Y5WYRG,0.8600397366298659
AE2WC2L45TPTKJGSLRQWCDLYEDJQ,B002HWRJBM,0.8338621008532819
AE2WC2L45TPTKJGSLRQWCDLYEDJQ,B0BGS23YKX,0.8285701722083919
AE2WC2L45TPTKJGSLRQWCDLYEDJQ,B00WUIBCOS,0.8273589973475922
AE2WMFLNQAV4U5O5XL7AU7LYSL3Q,B0BS2ZMHCL,0.9412964221301737
